datetime	u_wind	v_wind	Tair	RelHum	SolRad	AirPres	CC
2010-01-15 16:00:00	0	0	-2.797	98	8.879	1032.775	1
2010-01-15 17:00:00	0	0	-2.95	98	0.724	1033.375	1
2010-01-15 18:00:00	0	0	-2.987	98	0	1033.883	1
2010-01-15 19:00:00	0	0	-2.968	98	0.193	1034.192	1
2010-01-15 20:00:00	0	0	-2.98	98	0.337	1034.392	1
2010-01-15 21:00:00	0	0	-2.96	98	0.258	1034.821	1
2010-01-15 22:00:00	0	0	-3	97.542	0.514	1035.292	1
2010-01-15 23:00:00	0	0	-3.075	97	1.283	1035.537	1
2010-01-16 00:00:00	0	0	-3.117	97	1.243	1035.838	1
2010-01-16 01:00:00	0	0	-3.165	97	0.444	1036	1
2010-01-16 02:00:00	0	0	-3.165	97	0.438	1036.092	1
2010-01-16 03:00:00	0	0	-3.152	97	0.279	1036.246	1
2010-01-16 04:00:00	0	0	-3.225	97	0	1036.254	1
2010-01-16 05:00:00	0	0	-3.105	97.458	0	1036.154	1
2010-01-16 06:00:00	0	0	-2.56	98	0.497	1036.192	1
2010-01-16 07:00:00	0	0	-2.312	98	0.744	1036.3	1
2010-01-16 08:00:00	0	0	-2.42	98	0.469	1036.483	1
2010-01-16 09:00:00	0	0	-2.285	98	1.85	1036.7	1
2010-01-16 10:00:00	0	0	-2.075	98	11.259	1036.746	1
2010-01-16 11:00:00	0	0	-1.983	98	32.013	1036.754	1
2010-01-16 12:00:00	0	0	-1.853	98	47.423	1036.517	1
2010-01-16 13:00:00	0	0	-1.648	98	44.445	1036.3	1
2010-01-16 14:00:00	0	0	-1.465	98	34.629	1036.208	1
2010-01-16 15:00:00	0	0	-1.415	98	24.072	1036.1	1
2010-01-16 16:00:00	-0.332	0.778	-1.528	97.542	10.25	1035.917	1
2010-01-16 17:00:00	-0.821	1.733	-1.707	97	1.865	1035.608	1
2010-01-16 18:00:00	-1.025	1.437	-1.847	97	1.204	1035.454	1
2010-01-16 19:00:00	-1.098	1.48	-1.74	96.542	1.426	1035.308	1
2010-01-16 20:00:00	-1.233	1.827	-1.495	96	1.139	1035.108	1
2010-01-16 21:00:00	-1.53	2	-1.395	95.083	1.207	1034.908	1
2010-01-16 22:00:00	-1.709	2.278	-1.42	93.083	1.198	1034.525	1
2010-01-16 23:00:00	-1.881	2.415	-1.43	91.542	1.296	1033.833	1
2010-01-17 00:00:00	-2.059	3.351	-1.232	91	1.087	1033.171	1
2010-01-17 01:00:00	-1.699	4.082	-1.13	90.542	0.868	1032.808	1
2010-01-17 02:00:00	-1.151	3.863	-1.19	90	0.836	1032.471	1
2010-01-17 03:00:00	-0.992	3.208	-0.978	89.542	1.002	1032.063	1
2010-01-17 04:00:00	-0.892	2.752	-0.58	88.542	1.192	1031.808	1
2010-01-17 05:00:00	-0.945	3.033	-0.285	87.083	1.206	1031.608	1
2010-01-17 06:00:00	-1.074	3.551	-0.133	84.625	1.094	1031.5	1
2010-01-17 07:00:00	-1.419	3.506	-0.128	81.625	1.121	1031.408	1
2010-01-17 08:00:00	-2.011	3.771	-0.362	80.917	0.992	1031.162	1
2010-01-17 09:00:00	-2.151	4.443	-0.642	79.25	2.022	1031.092	1
2010-01-17 10:00:00	-2.063	4.854	-0.85	76	8.898	1031.2	1
2010-01-17 11:00:00	-2.623	4.593	-1.305	76.458	20.832	1031.2	1
2010-01-17 12:00:00	-2.804	4.254	-1.767	77	29.368	1031.017	1
2010-01-17 13:00:00	-2.451	3.881	-2.082	77.917	29.252	1030.662	1
2010-01-17 14:00:00	-2.452	3.322	-2.352	80.375	21.844	1030.408	1
2010-01-17 15:00:00	-2.748	3.068	-2.585	82.917	12.631	1030.3	1
2010-01-17 16:00:00	-2.721	2.924	-2.862	84.458	5.418	1030.162	1
2010-01-17 17:00:00	-2.694	2.719	-3.007	85	1.938	1029.908	1
2010-01-17 18:00:00	-2.757	2.852	-2.91	84.542	1.241	1029.525	1
2010-01-17 19:00:00	-2.225	2.858	-2.738	83.542	1.382	1029.246	1
2010-01-17 20:00:00	-1.95	2.541	-2.543	82.542	1.519	1029.162	1
2010-01-17 21:00:00	-2.101	1.868	-2.39	83.833	1.735	1028.862	1
2010-01-17 22:00:00	-1.873	1.233	-2.087	86.917	2.147	1028.7	1
2010-01-17 23:00:00	-1.939	1.696	-1.58	88	1.987	1028.7	1
2010-01-18 00:00:00	-2.409	2.267	-1.32	88.458	1.546	1028.654	1
2010-01-18 01:00:00	-2.284	2.52	-1.36	89	1.431	1028.554	1
2010-01-18 02:00:00	-2.203	2.733	-1.415	88.542	1.377	1028.362	1
2010-01-18 03:00:00	-2.663	3.143	-1.47	88.917	1.153	1028.2	1
2010-01-18 04:00:00	-2.519	2.937	-1.545	90.917	1.207	1028.2	1
2010-01-18 05:00:00	-2.264	2.862	-1.515	91.083	1.276	1028.246	1
2010-01-18 06:00:00	-2.281	3.582	-1.428	88.625	1.099	1028.3	1
2010-01-18 07:00:00	-2.242	3.945	-1.46	87.458	0.997	1028.3	1
2010-01-18 08:00:00	-1.999	3.723	-1.445	87.083	1.069	1028.392	1
2010-01-18 09:00:00	-1.799	3.263	-1.18	84.625	2.053	1028.5	1
2010-01-18 10:00:00	-1.667	2.906	-0.95	83.917	7.436	1028.546	1
2010-01-18 11:00:00	-1.607	2.699	-1.068	87.292	21.742	1028.554	1
2010-01-18 12:00:00	-1.567	2.581	-1.415	90.458	38.048	1028.362	1
2010-01-18 13:00:00	-1.487	2.487	-1.67	91.458	41.164	1028.154	1
2010-01-18 14:00:00	-1.614	2.391	-1.887	92	34.382	1027.963	1
2010-01-18 15:00:00	-1.429	1.663	-2.06	92.917	22.401	1027.754	1
2010-01-18 16:00:00	-1.361	1.635	-2.145	93.083	7.998	1027.7	1
2010-01-18 17:00:00	-1.664	2.607	-2.215	92.917	2.321	1027.792	1
2010-01-18 18:00:00	-1.881	2.29	-2.505	95.375	1.551	1027.946	1
2010-01-18 19:00:00	-1.578	1.439	-2.752	97	1.709	1028	1
2010-01-18 20:00:00	-1.206	1.049	-2.63	97	1.654	1028.046	1
2010-01-18 21:00:00	-1.338	1.288	-2.372	97	1.099	1028.1	1
2010-01-18 22:00:00	-1.629	1.761	-2.22	97	0.417	1028.146	1
2010-01-18 23:00:00	-1.669	1.978	-2.183	97	0.274	1028.292	1
2010-01-19 00:00:00	-1.586	1.894	-2.125	97	0.423	1028.446	1
2010-01-19 01:00:00	-1.598	1.567	-2.188	97	0.28	1028.546	1
2010-01-19 02:00:00	-1.603	1.573	-2.32	97	0.032	1028.646	1
2010-01-19 03:00:00	-1.597	1.571	-2.395	97	0	1028.746	1
2010-01-19 04:00:00	-1.617	1.505	-2.455	97	0	1028.937	1
2010-01-19 05:00:00	-1.533	1.379	-2.475	97	0	1029.1	1
2010-01-19 06:00:00	-1.637	1.012	-2.382	97	0.1	1029.146	1
2010-01-19 07:00:00	-1.584	0.87	-2.238	97	0.291	1029.292	1
2010-01-19 08:00:00	-1.57	0.743	-2.125	97	0.386	1029.675	1
2010-01-19 09:00:00	-1.805	0.342	-2.087	97	1.566	1030.229	1
2010-01-19 10:00:00	-1.865	0.201	-2.102	97	5.74	1030.683	1
2010-01-19 11:00:00	-1.679	0.373	-2.053	97	17.303	1031.083	1
2010-01-19 12:00:00	-1.499	0.39	-2.018	96.542	25.131	1031.346	1
2010-01-19 13:00:00	-1.494	0.047	-2.075	96.458	29.211	1031.492	1
2010-01-19 14:00:00	-1.638	-0.147	-2.098	97	33.573	1031.692	1
2010-01-19 15:00:00	-1.616	-0.052	-2.055	97	21.612	1031.937	1
2010-01-19 16:00:00	-1.707	-0.043	-2.073	97	7.173	1032.237	1
2010-01-19 17:00:00	-1.979	-0.032	-2.045	96.083	1.104	1032.629	1
2010-01-19 18:00:00	-2.039	0.227	-1.94	93.167	0.676	1033.083	1
2010-01-19 19:00:00	-2.103	0.155	-1.93	89.625	0.781	1033.392	1
2010-01-19 20:00:00	-2.389	-0.182	-2.067	90.292	0.595	1033.638	1
2010-01-19 21:00:00	-2.575	-0.163	-2.23	93.917	0.345	1033.846	1
2010-01-19 22:00:00	-2.662	0.23	-2.318	93.167	0.336	1034.083	1
2010-01-19 23:00:00	-3.025	0.876	-2.395	91	0.597	1034.437	1
2010-01-20 00:00:00	-2.718	0.667	-2.555	91.458	0.76	1034.6	1
2010-01-20 01:00:00	-2.358	-0.199	-2.695	93.375	0.553	1034.554	1
2010-01-20 02:00:00	-2.976	-0.209	-2.672	94.542	0.333	1034.546	1
2010-01-20 03:00:00	-3.189	0.148	-2.54	93.542	0.659	1034.554	1
2010-01-20 04:00:00	-3.491	0.183	-2.435	92.542	0.93	1034.592	1
2010-01-20 05:00:00	-4.312	0.039	-2.473	91.542	0.826	1034.746	1
2010-01-20 06:00:00	-4.932	-0.416	-2.82	90.542	0.669	1034.8	1
2010-01-20 07:00:00	-4.925	-0.952	-3.297	89.542	0.528	1034.8	1
2010-01-20 08:00:00	-4.618	-1.306	-3.66	89.458	0.32	1034.892	1
2010-01-20 09:00:00	-4.093	-0.99	-3.775	89.542	2.952	1035	1
2010-01-20 10:00:00	-3.65	-0.21	-3.538	87.167	16.608	1035.229	1
2010-01-20 11:00:00	-3.641	0.058	-3.345	85	34.747	1035.454	1
2010-01-20 12:00:00	-3.697	-0.274	-3.287	84.542	47.776	1035.125	1
2010-01-20 13:00:00	-3.752	-0.252	-3.105	83.542	59.87	1034.8	1
2010-01-20 14:00:00	-3.71	0.28	-2.85	83	62.245	1034.8	1
2010-01-20 15:00:00	-3.507	0.413	-2.705	83	49.48	1034.754	1
2010-01-20 16:00:00	-3.468	0.364	-2.63	83.917	24.47	1034.838	1
2010-01-20 17:00:00	-3.155	0.527	-2.655	84.542	4.368	1035.138	1
2010-01-20 18:00:00	-2.829	0.623	-2.64	84	1.099	1035.3	1
2010-01-20 19:00:00	-3.047	0.82	-2.4	82.625	1.139	1035.346	1
2010-01-20 20:00:00	-3.277	0.996	-2.095	81	1.29	1035.492	1
2010-01-20 21:00:00	-3.156	1.095	-1.93	81.917	1.333	1035.737	1
2010-01-20 22:00:00	-3.172	1.302	-1.81	82.083	1.253	1036.083	1
2010-01-20 23:00:00	-3.14	1.45	-1.765	81.458	1.193	1036.575	0.98
2010-01-21 00:00:00	-3.017	1.377	-1.853	82	1.167	1036.992	0.94
2010-01-21 01:00:00	-3.094	1.435	-1.99	82.917	1.178	1037.192	0.9
2010-01-21 02:00:00	-3.251	1.331	-2.083	84.917	1.111	1037.346	0.9
2010-01-21 03:00:00	-3.199	1.148	-2.02	86	1.174	1037.446	0.94
2010-01-21 04:00:00	-3.013	1.391	-1.777	86	1.338	1037.592	0.98
2010-01-21 05:00:00	-2.853	1.588	-1.635	85.542	1.366	1037.838	1
2010-01-21 06:00:00	-2.653	1.391	-1.715	85.458	1.352	1038.138	1
2010-01-21 07:00:00	-2.768	1.163	-1.875	85.083	1.254	1038.529	1
2010-01-21 08:00:00	-2.808	1.103	-2.215	84	1.118	1038.983	1
2010-01-21 09:00:00	-2.543	0.856	-2.518	83.542	4.391	1039.475	1
2010-01-21 10:00:00	-2.556	0.803	-2.625	81.625	24.232	1040.029	1
2010-01-21 11:00:00	-2.737	0.994	-2.69	78.625	62.139	1040.483	1
2010-01-21 12:00:00	-2.933	1.461	-2.615	76.542	94.463	1040.608	1
2010-01-21 13:00:00	-3.159	1.581	-2.665	75.542	111.958	1040.454	1
2010-01-21 14:00:00	-3.412	1.734	-2.89	78.208	96.221	1040.4	1
2010-01-21 15:00:00	-3.149	1.86	-3.195	82.458	47.355	1040.537	1
2010-01-21 16:00:00	-2.55	1.353	-3.295	83	13.755	1040.746	1
2010-01-21 17:00:00	-2.457	0.628	-3.17	83	3.021	1040.846	1
2010-01-21 18:00:00	-2.771	0.558	-2.965	82.542	1.218	1040.946	1
2010-01-21 19:00:00	-3.201	1.527	-3	82	1.336	1041.046	1
2010-01-21 20:00:00	-3.538	1.578	-3.385	82	1.191	1041.1	1
2010-01-21 21:00:00	-3.622	1.331	-3.725	82.458	1.213	1041.192	1
2010-01-21 22:00:00	-3.553	1.851	-4.055	83.917	1.184	1041.346	1
2010-01-21 23:00:00	-3.392	2.051	-4.392	85	1.159	1041.446	1
2010-01-22 00:00:00	-3.101	1.764	-4.638	85.917	1.301	1041.546	1
2010-01-22 01:00:00	-2.868	1.358	-4.762	86.542	1.459	1041.508	1
2010-01-22 02:00:00	-2.587	1.282	-4.747	85.542	1.622	1041.4	1
2010-01-22 03:00:00	-2.428	1.382	-4.685	85	1.657	1041.354	1
2010-01-22 04:00:00	-2.324	1.108	-4.667	85.458	1.713	1041.071	1
2010-01-22 05:00:00	-1.977	0.857	-4.57	86	1.868	1040.937	1
2010-01-22 06:00:00	-1.522	0.399	-4.44	86	1.409	1041.008	1
2010-01-22 07:00:00	-1.539	-0.035	-4.327	85.542	0.54	1040.854	1
2010-01-22 08:00:00	-1.909	-0.048	-4.155	85.458	0.552	1040.617	1
2010-01-22 09:00:00	-1.867	-0.036	-3.975	86.917	2.208	1040.629	1
2010-01-22 10:00:00	-1.409	-0.052	-3.713	87.083	11.505	1040.992	1
2010-01-22 11:00:00	-1.11	0.296	-3.072	85.542	29.673	1041.237	1
2010-01-22 12:00:00	-0.922	0.766	-2.362	83.625	57.577	1041.354	1
2010-01-22 13:00:00	-1.149	1.41	-1.92	81.542	80.588	1041.208	1
2010-01-22 14:00:00	-1.398	1.414	-1.735	80.083	80.838	1040.963	1
2010-01-22 15:00:00	-1.649	0.984	-1.835	79.458	57.598	1040.846	1
2010-01-22 16:00:00	-1.959	1.137	-2.113	80.458	22.454	1040.9	1
2010-01-22 17:00:00	-2.176	1.028	-2.472	81.458	5.013	1040.9	1
2010-01-22 18:00:00	-2.292	0.86	-2.8	82	1.077	1040.992	1
2010-01-22 19:00:00	-2.019	0.611	-3.195	82.458	0.714	1041.146	1
2010-01-22 20:00:00	-1.786	0.367	-4.005	86.667	0.322	1041.154	1
2010-01-22 21:00:00	-1.493	0.307	-5.11	94.208	0.23	1041.1	1
2010-01-22 22:00:00	-1.267	0.438	-5.818	94.333	0.266	1041.192	1
2010-01-22 23:00:00	-1.477	0.401	-6.448	92.292	0.4	1041.346	0.87
2010-01-23 00:00:00	-1.813	0.467	-7.132	95	1.008	1041.354	0.58
2010-01-23 01:00:00	-1.809	0.404	-7.53	94.083	1.145	1041.208	0.29
2010-01-23 02:00:00	-2.048	0.285	-7.725	93.458	1.067	1040.963	0.13
2010-01-23 03:00:00	-2.146	0.353	-7.762	92.167	0.938	1040.8	0.13
2010-01-23 04:00:00	-1.228	0.847	-10.252	88.625	0.55	1040.754	0.13
2010-01-23 05:00:00	0.453	0.065	-13.055	86.542	0.104	1040.608	0.22
2010-01-23 06:00:00	-0.013	0.026	-13.475	86	0	1040.362	0.43
2010-01-23 07:00:00	0.132	0.057	-14.64	86.458	0.497	1040.246	0.64
2010-01-23 08:00:00	0.05	0.313	-15.045	88.375	0.976	1040.346	0.77
2010-01-23 09:00:00	-0.178	0.263	-14.005	90	4.909	1040.492	0.81
2010-01-23 10:00:00	-0.172	0.282	-12.555	90.917	21.713	1040.783	0.86
2010-01-23 11:00:00	-0.399	0.403	-11.08	92.917	46.153	1041.046	0.88
2010-01-23 12:00:00	-0.531	0.46	-9.193	94.458	65.572	1041.1	0.88
2010-01-23 13:00:00	-0.602	0.506	-6.76	95.458	74.658	1041.1	0.88
2010-01-23 14:00:00	-0.6	0.398	-4.77	96	62.513	1041.054	0.9
2010-01-23 15:00:00	-0.548	0.556	-4.04	95.542	37.964	1041.092	0.94
2010-01-23 16:00:00	-0.666	0.886	-3.585	87.667	17.605	1041.154	0.98
2010-01-23 17:00:00	-0.762	0.985	-3.487	79	4.62	1041.146	1
2010-01-23 18:00:00	-0.87	1.125	-3.553	76.708	1.803	1041.246	1
2010-01-23 19:00:00	-0.901	1.268	-3.65	74.458	1.714	1041.392	1
2010-01-23 20:00:00	-0.796	1.262	-3.78	74.542	1.591	1041.5	0.9
2010-01-23 21:00:00	-0.551	1.356	-3.905	80.417	1.142	1041.592	0.7
2010-01-23 22:00:00	-0.266	1.148	-4.302	89.375	0.48	1041.746	0.49
2010-01-23 23:00:00	-0.328	0.755	-5.317	91	0	1041.846	0.44
2010-01-24 00:00:00	-0.412	0.495	-7.695	89.625	0	1041.9	0.56
2010-01-24 01:00:00	-0.26	0.29	-10.495	88	0	1041.808	0.68
2010-01-24 02:00:00	-0.184	0.274	-12.058	88.917	0	1041.654	0.79
2010-01-24 03:00:00	0.16	0.202	-12.678	89.083	0	1041.646	0.87
2010-01-24 04:00:00	0.078	0.335	-12.575	88.917	0.148	1041.654	0.96
2010-01-24 05:00:00	-0.344	0.287	-12.245	90	0.752	1041.508	1
2010-01-24 06:00:00	-0.475	0.4	-12.075	90.458	1.089	1041.308	1
2010-01-24 07:00:00	-0.17	0.647	-12.295	89.625	0.862	1041.246	1
2010-01-24 08:00:00	0.198	0.282	-12.52	88	0.736	1041.346	1
2010-01-24 09:00:00	0.042	0.177	-12.595	88.458	6.363	1041.446	1
2010-01-24 10:00:00	-0.082	0.153	-12.56	89	33.651	1041.592	1
2010-01-24 11:00:00	-0.062	0.161	-12.237	89.458	76.635	1041.608	1
2010-01-24 12:00:00	-0.037	0.153	-11.528	89.542	106.683	1041.317	1
2010-01-24 13:00:00	0.08	0.233	-10.668	89	111.279	1041.054	1
2010-01-24 14:00:00	0.124	0.637	-9.825	89.458	98.779	1040.908	1
2010-01-24 15:00:00	-0.003	1.175	-8.648	90	68.614	1040.708	1
2010-01-24 16:00:00	-0.015	1.727	-7.413	90.458	26.437	1040.554	1
2010-01-24 17:00:00	-0.169	2.177	-6.99	91.917	4.436	1040.408	0.98
2010-01-24 18:00:00	-0.382	2.389	-6.685	93.458	1.014	1040.346	0.94
2010-01-24 19:00:00	-0.334	2.533	-6.033	93.083	0.846	1040.217	0.9
2010-01-24 20:00:00	-0.229	2.522	-5.845	91.083	0.56	1039.954	0.88
2010-01-24 21:00:00	-0.052	2.339	-5.965	90.917	0.24	1039.946	0.88
2010-01-24 22:00:00	0.003	2.367	-5.938	91.542	0.307	1040.046	0.88
2010-01-24 23:00:00	0.014	2.461	-5.637	89.625	0.568	1040.1	0.9
2010-01-25 00:00:00	0.402	2.246	-5.435	89.833	0.657	1040.054	0.94
2010-01-25 01:00:00	0.876	1.94	-5.523	92.458	0.704	1039.954	0.98
2010-01-25 02:00:00	0.717	2.176	-5.618	93	0.39	1039.854	1
2010-01-25 03:00:00	0.48	2.324	-5.667	93.458	0.103	1039.8	1
2010-01-25 04:00:00	0.575	2.28	-5.865	93.542	0.011	1039.754	1
2010-01-25 05:00:00	0.462	2.174	-6.365	92.083	0	1039.608	1
2010-01-25 06:00:00	0.654	2.078	-6.858	91.458	0	1039.546	1
2010-01-25 07:00:00	0.838	1.735	-7.183	92	0	1039.646	1
2010-01-25 08:00:00	0.215	2.103	-7.62	92.458	0.338	1039.746	1
2010-01-25 09:00:00	0.078	2.462	-7.53	93.458	4.718	1039.983	1
2010-01-25 10:00:00	0.514	2.077	-6.993	92.167	23.693	1040.246	1
2010-01-25 11:00:00	0.542	2.106	-6.58	87.708	49.108	1040.3	0.96
2010-01-25 12:00:00	0.952	2.303	-6.105	84.083	61.195	1040.3	0.88
2010-01-25 13:00:00	1.462	2.171	-5.768	82.083	65.767	1040.208	0.8
2010-01-25 14:00:00	1.259	2.296	-5.458	81	63.767	1039.963	0.71
2010-01-25 15:00:00	1.192	2.551	-5.273	81	47.189	1039.754	0.63
2010-01-25 16:00:00	1.192	2.587	-5.29	82.375	22.203	1039.838	0.55
2010-01-25 17:00:00	0.647	2.31	-5.475	86.75	4.606	1040.092	0.42
2010-01-25 18:00:00	-0.124	2.195	-5.925	90.917	0.464	1040.338	0.26
2010-01-25 19:00:00	-0.307	1.728	-6.765	92	0.303	1040.5	0.09
2010-01-25 20:00:00	-0.194	0.834	-8.575	89.708	0	1040.592	0.02
2010-01-25 21:00:00	0	0.284	-11.037	87.458	0	1040.883	0.06
2010-01-25 22:00:00	-0.102	0.271	-13.105	86.625	0	1041.237	0.11
2010-01-25 23:00:00	-0.288	0.304	-14.575	86.375	0	1041.492	0.13
2010-01-26 00:00:00	-0.291	0.063	-15.255	85.708	0	1041.646	0.13
2010-01-26 01:00:00	-0.241	0.171	-15.863	83.458	0	1041.792	0.13
2010-01-26 02:00:00	-0.159	0.301	-16.875	84	0	1041.854	0.11
2010-01-26 03:00:00	0.119	0.377	-17.5	83.542	0.24	1041.937	0.07
2010-01-26 04:00:00	0.37	0.054	-17.74	84.833	0.621	1042.237	0.02
2010-01-26 05:00:00	0.25	-0.006	-17.555	87	1.383	1042.446	0.02
2010-01-26 06:00:00	0.157	0.063	-16.545	87.458	1.562	1042.408	0.06
2010-01-26 07:00:00	0.083	0.073	-15.51	88	0.645	1042.346	0.11
2010-01-26 08:00:00	0.219	0.056	-14.79	87.542	0.207	1042.537	0.15
2010-01-26 09:00:00	0.342	0.022	-14.655	86.542	7.045	1042.838	0.19
2010-01-26 10:00:00	0.342	0.051	-14.257	85.083	45.725	1043.046	0.23
2010-01-26 11:00:00	0.306	0.1	-13.332	85.833	117.671	1042.963	0.36
2010-01-26 12:00:00	0.518	0.022	-12.95	89.375	171.667	1042.8	0.62
2010-01-26 13:00:00	1.14	-0.455	-12.035	91	173.183	1042.662	0.86
2010-01-26 14:00:00	1.663	-0.992	-10.622	92.375	130.637	1042.179	1
2010-01-26 15:00:00	1.63	-1.088	-9.277	93.542	71.65	1041.525	1
2010-01-26 16:00:00	1.056	-1.018	-8.58	93.458	26.547	1040.971	1
2010-01-26 17:00:00	0.938	-1.007	-8.735	93.542	4.685	1040.792	1
2010-01-26 18:00:00	1.184	-0.634	-8.685	93	0	1040.717	1
2010-01-26 19:00:00	1.105	-0.443	-8.533	93.458	0	1040.225	1
2010-01-26 20:00:00	1.928	-0.531	-8.465	94	0	1039.808	1
2010-01-26 21:00:00	2.161	-0.107	-8.5	93.542	0.53	1039.379	1
2010-01-26 22:00:00	1.446	0.653	-8.635	93	1.259	1038.679	1
2010-01-26 23:00:00	1.027	1.052	-8.848	93.458	1.526	1037.796	1
2010-01-27 00:00:00	1.22	0.911	-8.972	93.542	2.122	1036.604	1
2010-01-27 01:00:00	0.698	1.015	-8.942	93	1.91	1035.213	1
2010-01-27 02:00:00	0.022	1.094	-8.948	93	1.102	1033.667	1
2010-01-27 03:00:00	0.327	1.261	-8.92	93	1.145	1032.067	1
2010-01-27 04:00:00	0.771	1.588	-8.768	93.458	1.333	1030.283	1
2010-01-27 05:00:00	0.91	1.842	-8.55	94	1.484	1028.192	1
2010-01-27 06:00:00	0.897	2.403	-8.35	93.542	1.039	1025.992	1
2010-01-27 07:00:00	1.034	2.995	-8.27	93	0.611	1023.883	1
2010-01-27 08:00:00	1.458	3.462	-8.03	93	1.28	1021.883	1
2010-01-27 09:00:00	1.561	4.539	-7.36	92.542	15.286	1019.379	1
2010-01-27 10:00:00	0.847	5.176	-6.478	91.083	43.063	1016.554	1
2010-01-27 11:00:00	0.691	5.553	-5.445	87.708	59.114	1013.825	1
2010-01-27 12:00:00	0.738	5.996	-4.427	84.542	60.8	1011.054	1
2010-01-27 13:00:00	0.374	6.382	-3.8	85.833	52.779	1008.417	1
2010-01-27 14:00:00	-0.325	6.574	-3.577	91.208	39.992	1005.525	1
2010-01-27 15:00:00	-0.698	6.348	-3.425	95.458	28.25	1002.663	1
2010-01-27 16:00:00	-0.782	6.326	-3.065	96.458	12.902	999.917	1
2010-01-27 17:00:00	-0.955	6.492	-2.65	97	3.13	997.529	1
2010-01-27 18:00:00	-1.077	6.482	-2.465	97	0.782	995.675	1
2010-01-27 19:00:00	-1.642	6.561	-2.478	97	0.683	993.921	1
2010-01-27 20:00:00	-2.379	6.276	-2.315	97.458	0.646	992.313	1
2010-01-27 21:00:00	-2.248	5.983	-2	98	0.627	991.042	1
2010-01-27 22:00:00	-2.729	6.32	-2.085	97.542	0.612	990.133	1
2010-01-27 23:00:00	-3.513	6.888	-2.693	96.542	0.578	989.379	1
2010-01-28 00:00:00	-3.667	6.526	-3.202	96	0.554	988.633	1
2010-01-28 01:00:00	-3.984	5.834	-3.218	96	0.565	987.833	1
2010-01-28 02:00:00	-4.034	5.126	-3.037	96	0.67	987.217	1
2010-01-28 03:00:00	-3.794	4.362	-2.895	96.458	0.699	986.908	1
2010-01-28 04:00:00	-3.451	4.469	-2.838	96.083	0.58	986.663	1
2010-01-28 05:00:00	-3.108	4.826	-2.937	95	0.559	986.546	1
2010-01-28 06:00:00	-2.901	4.377	-3.173	95	0.67	986.646	1
2010-01-28 07:00:00	-3.004	3.519	-3.568	95	0.7	986.883	1
2010-01-28 08:00:00	-3.289	3.134	-4.065	94.083	0.812	987.329	1
2010-01-28 09:00:00	-3.532	2.657	-4.645	93.458	5.232	987.829	1
2010-01-28 10:00:00	-3.616	2.002	-5.315	93.542	20.29	988.329	1
2010-01-28 11:00:00	-3.615	1.801	-5.935	93	38.088	988.783	1
2010-01-28 12:00:00	-3.597	1.287	-6.482	93	50.767	988.954	1
2010-01-28 13:00:00	-3.864	0.925	-6.987	92.542	57.441	988.854	1
2010-01-28 14:00:00	-4.341	0.781	-7.51	91.542	50.357	988.8	1
2010-01-28 15:00:00	-4.164	0.518	-7.965	89.625	31.722	988.892	1
2010-01-28 16:00:00	-3.364	0.111	-8.378	89.833	13.223	988.954	1
2010-01-28 17:00:00	-2.382	-0.364	-8.615	92	3.157	988.992	1
2010-01-28 18:00:00	-2.125	-0.473	-8.585	91.083	0	989.146	1
2010-01-28 19:00:00	-2.681	-0.953	-8.555	90.458	0	989.337	1
2010-01-28 20:00:00	-4.19	-1.983	-8.912	91.458	0	989.546	1
2010-01-28 21:00:00	-4.957	-2.602	-9.478	92	0	989.6	1
2010-01-28 22:00:00	-3.519	-2.451	-9.695	91.542	0	989.6	1
2010-01-28 23:00:00	-2.282	-2.141	-9.685	91	0	989.554	1
2010-01-29 00:00:00	-1.818	-2.2	-9.717	91	0	989.454	1
2010-01-29 01:00:00	-1.825	-2.464	-9.915	91	0	989.4	1
2010-01-29 02:00:00	-2.21	-3.153	-10.283	89.625	0	989.308	1
2010-01-29 03:00:00	-2.516	-3.47	-10.757	88.458	0	989.2	1
2010-01-29 04:00:00	-2.787	-3.326	-11.17	88.542	0	989.2	1
2010-01-29 05:00:00	-2.94	-3.184	-11.353	88	0	989.154	1
2010-01-29 06:00:00	-2.305	-2.995	-11.443	87.542	0	989.146	1
2010-01-29 07:00:00	-1.281	-2.786	-11.585	87.458	0	989.292	1
2010-01-29 08:00:00	-0.604	-2.922	-12.11	88.458	0	989.492	1
2010-01-29 09:00:00	-0.023	-2.568	-12.483	89	5.894	989.508	1
2010-01-29 10:00:00	-0.11	-2.041	-11.862	89	29.108	989.4	1
2010-01-29 11:00:00	-0.534	-1.74	-10.905	89	56.913	989.4	1
2010-01-29 12:00:00	-1.323	-1.609	-10.288	89.458	74.972	989.308	1
2010-01-29 13:00:00	-1.848	-2.276	-9.97	89.083	83.567	989.063	1
2010-01-29 14:00:00	-2.203	-2.759	-9.922	87.542	76.132	988.9	1
2010-01-29 15:00:00	-2.285	-2.56	-10.053	88.375	53.653	988.946	1
2010-01-29 16:00:00	-1.421	-2.161	-10.152	90	21.976	989	1
2010-01-29 17:00:00	-0.966	-1.818	-10.148	90	2.76	989.046	1
2010-01-29 18:00:00	-0.85	-1.464	-10.152	90.458	0	989.146	1
2010-01-29 19:00:00	-0.857	-1.413	-10.19	90.542	0	989.2	1
2010-01-29 20:00:00	-0.729	-1.197	-10.365	90.458	0	989.2	1
