datetime	wtr_0.5	wtr_1	wtr_1.5	wtr_2	wtr_2.5	wtr_3	wtr_3.5	wtr_4	wtr_4.5	wtr_5	wtr_5.5	wtr_6	wtr_6.5	wtr_7	wtr_7.5	wtr_8	wtr_8.5	wtr_9	wtr_9.5	wtr_10	wtr_10.5	wtr_11	wtr_11.5	wtr_12	wtr_12.5	wtr_13	wtr_13.5	wtr_14	wtr_14.5	wtr_15
2010-06-23 11:00:00	17.101	17.013	16.945	16.817	16.701	16.546	16.192	15.817	15.451	15.299	15.013	14.773	14.63	14.589	14.429	14.181	14.001	13.705	13.554	13.508	13.306	12.911	11.9	11.491	11.023	10.821	10.721	10.701	10.688	10.65
2010-06-23 12:00:00	17.311	17.203	17.11	16.907	16.656	16.296	16.077	15.967	15.676	15.134	14.933	14.738	14.631	14.589	14.424	14.116	13.976	13.845	13.779	13.703	13.677	13.421	11.85	11.661	11.458	11.056	10.796	10.696	10.683	10.615
2010-06-23 13:00:00	17.706	17.348	17.06	16.642	16.296	16.236	16.172	16.072	15.291	15.094	14.938	14.738	14.643	14.604	14.539	14.381	14.256	14.15	14.039	13.868	13.737	12.951	12.25	11.871	11.503	11.131	10.821	10.732	10.718	10.69
2010-06-23 14:00:00	17.756	17.128	16.45	16.365	16.321	16.306	16.268	16.252	15.831	15.454	15.248	15.048	14.87	14.849	14.709	14.606	14.456	14.375	14.319	14.123	13.577	12.911	11.885	11.386	11.138	10.986	10.871	10.851	10.788	10.745
2010-06-23 15:00:00	17.226	17.008	16.67	16.472	16.336	16.326	16.317	16.218	16.121	15.939	15.673	15.383	15.095	15.039	15.019	14.896	14.751	14.48	14.209	13.673	13.472	12.346	11.59	11.501	11.328	11.056	11.011	10.979	10.848	10.77
2010-06-23 16:00:00	16.971	16.967	16.95	16.877	16.596	16.48	16.44	16.427	16.266	16.024	15.673	15.473	15.305	15.129	14.939	14.756	14.641	14.335	14.054	13.643	12.542	11.946	11.88	11.821	11.683	11.436	11.246	11.126	10.913	10.845
2010-06-23 17:00:00	16.996	16.978	16.94	16.907	16.871	16.771	16.627	16.502	16.186	15.784	15.498	15.363	15.12	14.909	14.624	14.476	14.306	14.05	13.459	12.758	12.472	12.351	11.955	11.616	11.383	11.261	11.181	11.134	11.063	10.995
2010-06-23 18:00:00	17.101	17.073	17.04	17.02	17.001	16.926	16.802	16.437	15.986	15.534	15.208	15.153	14.98	14.744	14.344	14.031	13.886	13.46	13.074	12.883	12.837	12.301	11.785	11.576	11.148	11.091	11.066	11.006	10.963	10.88
2010-06-23 19:00:00	17.126	17.098	17.06	17.035	17.012	16.946	16.677	16.077	15.546	15.349	15.213	14.983	14.795	14.684	14.224	13.976	13.796	13.54	13.234	13.113	12.987	12.376	12.08	11.706	11.388	11.116	11.046	10.976	10.923	10.875
2010-06-23 20:00:00	16.996	16.978	16.935	16.892	16.861	16.486	16.197	15.657	15.466	15.304	14.913	14.736	14.685	14.564	14.239	14.046	13.916	13.735	13.504	13.273	13.082	12.596	12.295	11.706	11.348	11.106	11.046	10.966	10.948	10.69
2010-06-23 21:00:00	16.721	16.703	16.66	16.592	16.441	16.036	15.752	15.442	15.396	15.259	14.988	14.768	14.68	14.579	14.444	14.251	14.121	13.96	13.744	13.483	13.272	12.766	12.255	11.751	11.373	11.146	11.081	10.959	10.853	10.78
2010-06-23 22:00:00	16.411	16.398	16.33	16.227	16.146	16.041	15.982	15.852	15.666	15.499	15.338	14.953	14.825	14.679	14.504	14.206	14.046	13.875	13.644	13.363	12.812	12.346	11.795	11.411	11.173	11.097	11.076	10.976	10.848	10.685
2010-06-23 23:00:00	16.401	16.388	16.3	16.167	16.091	16.067	16.057	16.047	16.046	15.894	15.388	15.043	14.85	14.714	14.599	14.466	14.276	13.97	13.629	13.263	12.877	12.236	11.63	11.211	11.123	11.051	11.016	10.811	10.598	10.44
2010-06-24 00:00:00	16.508	16.508	16.5	16.467	16.421	16.296	16.212	16.152	16.116	16.059	15.668	15.138	14.91	14.764	14.654	14.511	14.436	13.96	13.739	13.198	12.222	11.941	11.7	11.351	11.188	11.146	11.081	10.921	10.638	10.475
2010-06-24 01:00:00	16.651	16.643	16.63	16.607	16.551	16.341	16.197	16.132	16.096	15.849	15.408	15.303	15.095	14.939	14.814	14.666	14.511	13.975	13.659	12.898	12.167	12.061	11.69	11.406	11.208	11.111	10.991	10.646	10.508	10.425
2010-06-24 02:00:00	16.731	16.731	16.72	16.697	16.661	16.571	16.352	16.182	16.021	15.449	15.343	15.263	15.095	14.724	14.524	14.351	14.271	13.965	13.619	12.923	12.467	12.256	11.975	11.671	11.413	11.196	11.126	10.886	10.598	10.53
2010-06-24 03:00:00	16.994	16.985	16.91	16.787	16.606	16.401	16.282	16.162	15.596	15.389	15.308	15.228	15.115	14.904	14.634	14.481	14.336	14.095	13.734	13.243	12.732	12.566	12.06	11.321	11.148	10.916	10.731	10.626	10.578	10.545
2010-06-24 04:00:00	16.906	16.902	16.89	16.827	16.636	16.301	16.232	16.167	15.751	15.524	15.418	15.348	15.26	15.099	14.724	14.626	14.481	14.3	13.804	13.213	12.852	12.686	11.845	11.281	11.193	11.066	10.791	10.701	10.593	10.565
2010-06-24 05:00:00	16.976	16.958	16.94	16.892	16.736	16.266	16.177	16.032	15.801	15.579	15.383	15.334	15.31	15.144	14.834	14.666	14.606	14.415	13.849	13.283	13.062	12.846	11.91	11.376	11.298	11.176	10.936	10.846	10.808	10.73
2010-06-24 06:00:00	17.206	17.143	17.14	17.072	16.606	16.266	16.162	16.062	15.931	15.804	15.423	15.354	15.326	15.299	15.089	14.751	14.541	14.27	13.579	13.238	13.142	12.756	12.135	11.686	11.448	11.286	11.116	11.004	10.953	10.72
2010-06-24 07:00:00	17.396	17.298	17.25	17.132	16.511	16.291	16.187	16.107	16.071	15.834	15.423	15.273	15.248	15.212	15.134	14.906	14.516	14.2	13.639	13.333	13.272	12.886	12.515	12.041	11.788	11.566	11.311	11.226	11.128	10.8
2010-06-24 08:00:00	17.581	17.343	17.14	16.932	16.541	16.356	16.192	16.122	16.056	15.844	15.473	15.308	15.298	15.284	15.159	14.876	14.396	14.105	13.624	13.398	13.162	12.746	12.33	12.046	11.913	11.616	11.426	11.401	11.318	11.005
2010-06-24 09:00:00	17.716	17.393	17.02	16.857	16.506	16.421	16.242	16.112	15.926	15.699	15.483	15.358	15.235	15.179	15.014	14.826	14.441	14.17	14.004	13.828	13.582	12.921	12.385	11.946	11.543	11.426	11.366	11.181	10.953	10.8
2010-06-24 10:00:00	18.411	17.428	17.17	16.847	16.631	16.461	16.302	16.122	16.026	15.774	15.623	15.373	15.245	15.214	15.044	14.771	14.496	14.23	14.169	13.988	13.617	13.161	12.58	12.041	11.568	11.426	11.091	10.851	10.728	10.52
2010-06-24 11:00:00	17.961	17.758	17.535	17.152	16.656	16.316	16.282	16.142	15.866	15.742	15.698	15.413	15.18	15.144	15.049	14.831	14.571	14.447	14.324	14.153	13.622	13.146	12.615	12.036	11.548	11.446	11.001	10.896	10.653	10.45
2010-06-24 12:00:00	17.826	17.788	17.715	17.342	16.631	16.296	16.262	16.137	15.821	15.669	15.468	15.333	15.165	15.094	15.034	14.926	14.646	14.395	14.324	13.943	13.297	12.891	12.355	12.026	11.658	11.196	11.016	10.861	10.668	10.475
2010-06-24 13:00:00	17.596	17.538	17.495	17.362	16.676	16.351	16.282	16.177	15.851	15.454	15.393	15.328	15.225	15.139	15.059	14.926	14.666	14.445	14.119	13.538	13.337	12.701	12.435	12.126	11.618	11.166	11.001	10.926	10.813	10.6
2010-06-24 14:00:00	17.526	17.498	17.46	17.387	16.986	16.596	16.362	16.202	15.726	15.444	15.378	15.293	15.2	15.084	15.009	14.871	14.666	14.47	14.114	13.718	13.507	12.946	12.65	12.221	11.678	11.191	10.991	10.826	10.613	10.47
2010-06-24 15:00:00	17.651	17.628	17.585	17.447	16.746	16.541	16.347	15.852	15.426	15.349	15.318	15.203	15.125	15.074	15.024	14.816	14.656	14.43	14.114	13.948	13.627	13.161	12.825	12.206	11.708	11.351	11.071	10.851	10.688	10.535
2010-06-24 16:00:00	17.611	17.588	17.535	17.337	16.636	16.531	16.342	15.672	15.406	15.319	15.253	15.183	15.165	15.124	15.074	14.886	14.566	14.41	14.154	14.063	13.582	13.191	12.63	12.026	11.753	11.531	11.206	10.886	10.748	10.455
2010-06-24 17:00:00	17.576	17.553	17.51	17.367	17.051	16.706	16.312	16.097	15.811	15.514	15.338	15.256	15.23	15.174	15.074	15.031	14.746	14.505	14.294	14.128	13.652	12.891	12.295	11.876	11.698	11.461	11.141	10.891	10.713	10.305
2010-06-24 18:00:00	17.621	17.613	17.585	17.567	17.562	17.531	17.227	16.422	16.076	15.854	15.503	15.358	15.31	15.219	15.089	15.056	14.836	14.555	14.359	14.113	13.362	12.376	11.91	11.711	11.628	11.266	10.976	10.681	10.433	10.265
2010-06-24 19:00:00	17.741	17.723	17.695	17.677	17.624	17.519	17.362	16.447	16.061	15.774	15.518	15.418	15.36	15.254	15.169	15.096	14.871	14.59	14.424	14.143	13.647	12.511	12.085	11.851	11.678	11.141	10.716	10.461	10.403	10.285
2010-06-24 20:00:00	17.926	17.913	17.875	17.835	17.816	17.696	17.177	16.217	15.996	15.649	15.453	15.388	15.38	15.259	15.164	15.026	14.676	14.525	14.279	14.013	13.612	12.676	12.12	11.701	11.273	10.701	10.456	10.399	10.343	10.255
2010-06-24 21:00:00	18.016	18.008	17.985	17.957	17.886	17.456	17.012	16.242	15.896	15.564	15.488	15.433	15.4	15.309	15.094	14.791	14.571	14.37	14.109	13.733	13.037	12.351	11.83	11.406	10.848	10.521	10.436	10.384	10.353	10.29
2010-06-24 22:00:00	18.046	18.038	18.005	17.987	17.591	17.166	16.257	16.102	15.741	15.629	15.623	15.548	15.52	15.379	15.099	14.781	14.571	14.34	13.999	13.448	12.537	11.916	11.555	10.971	10.623	10.572	10.521	10.481	10.393	10.3
2010-06-24 23:00:00	18.011	18.003	17.965	17.932	17.496	16.961	16.322	16.107	15.896	15.764	15.703	15.643	15.625	15.454	15.219	14.846	14.486	14.295	13.859	13.003	12.197	11.816	11.41	11.016	10.808	10.726	10.711	10.616	10.553	10.425
2010-06-25 00:00:00	17.951	17.938	17.885	17.792	17.616	16.801	16.557	16.342	16.076	15.809	15.773	15.703	15.585	15.409	15.139	14.651	14.491	14.36	13.534	12.818	12.227	11.771	11.455	11.291	11.163	11.091	11.036	10.881	10.713	10.58
2010-06-25 01:00:00	17.851	17.833	17.79	17.452	16.851	16.721	16.512	16.227	15.906	15.774	15.728	15.578	15.35	15.074	14.824	14.696	14.481	14.135	13.644	13.363	12.862	12.331	11.99	11.701	11.478	11.356	11.296	11.036	10.888	10.76
2010-06-25 02:00:00	17.746	17.733	17.715	17.317	16.931	16.821	16.202	15.917	15.811	15.744	15.658	15.553	15.375	15.129	14.974	14.841	14.376	14.015	13.779	13.593	13.007	12.466	12.085	11.791	11.423	11.316	11.161	10.986	10.888	10.79
2010-06-25 03:00:00	17.741	17.737	17.725	17.717	17.596	16.966	16.337	15.867	15.821	15.719	15.613	15.553	15.46	15.334	15.139	15.011	14.816	14.135	13.894	13.588	13.107	12.496	12.09	11.616	11.323	11.206	11.051	10.966	10.823	10.65
2010-06-25 04:00:00	17.791	17.777	17.765	17.742	17.617	17.491	16.437	16.026	15.896	15.819	15.698	15.608	15.55	15.444	15.244	15.131	14.946	14.47	13.929	13.658	13.267	12.551	12.1	11.576	11.343	11.111	11.021	10.896	10.668	10.495
2010-06-25 05:00:00	17.861	17.829	17.81	17.792	17.619	17.446	16.717	16.077	16.001	15.979	15.888	15.804	15.72	15.624	15.424	15.261	14.866	14.305	13.924	13.513	13.102	12.651	11.88	11.481	11.343	11.101	10.936	10.691	10.598	10.55
2010-06-25 06:00:00	17.831	17.814	17.795	17.777	17.734	17.691	16.797	16.307	16.056	16.034	15.948	15.793	15.73	15.684	15.489	15.336	14.806	14.195	13.854	13.483	13.102	12.376	11.69	11.301	11.128	10.996	10.846	10.715	10.583	10.54
2010-06-25 07:00:00	17.866	17.846	17.825	17.812	17.712	17.611	16.952	16.372	16.061	16.044	15.933	15.763	15.709	15.654	15.454	15.321	14.631	14.12	13.814	13.433	12.997	12.266	11.5	11.216	11.063	10.971	10.906	10.606	10.563	10.48
2010-06-25 08:00:00	17.916	17.896	17.875	17.837	17.756	17.416	16.737	16.177	16.006	15.949	15.783	15.663	15.626	15.589	15.444	15.226	14.426	14.06	13.819	13.413	13.112	12.506	11.645	11.296	11.093	11.006	10.881	10.641	10.548	10.445
2010-06-25 09:00:00	18.011	17.977	17.961	17.882	17.386	16.991	16.242	16.017	15.861	15.849	15.793	15.653	15.581	15.509	15.384	14.701	14.386	14.15	13.939	13.633	13.232	12.826	11.965	11.411	11.238	11.031	10.876	10.681	10.533	10.435
2010-06-25 10:00:00	18.051	18.038	18.025	17.797	17.171	16.531	16.087	15.922	15.726	15.719	15.708	15.528	15.471	15.414	15.339	15.166	14.606	14.455	14.169	13.823	13.282	12.891	12.26	11.656	11.338	11.096	10.891	10.771	10.588	10.495
2010-06-25 11:00:00	18.066	18.05	18.023	17.957	17.131	16.436	16.052	15.907	15.741	15.697	15.653	15.548	15.413	15.359	15.329	15.226	14.826	14.68	14.304	13.943	13.517	12.926	12.47	11.591	11.303	11.086	10.896	10.776	10.623	10.595
2010-06-25 12:00:00	18.171	18.143	18.135	18.007	17.221	16.916	16.192	15.932	15.786	15.724	15.673	15.553	15.453	15.414	15.334	15.251	14.966	14.69	14.379	13.853	13.067	12.811	12.285	11.701	11.333	11.171	10.951	10.866	10.718	10.695
2010-06-25 13:00:00	18.356	18.318	18.265	18.022	17.436	17.076	16.542	16.077	15.896	15.804	15.678	15.558	15.478	15.454	15.399	15.251	15.056	14.785	14.419	13.843	13.132	12.901	12.105	11.631	11.293	11.151	11.011	10.926	10.793	10.784
2010-06-25 14:00:00	18.261	18.253	18.236	18.197	17.871	17.251	16.952	16.532	16.056	15.919	15.738	15.628	15.495	15.469	15.414	15.276	15.126	14.625	14.154	13.613	13.092	12.506	12.065	11.691	11.253	11.061	11.021	10.981	10.873	10.859
2010-06-25 15:00:00	18.316	18.308	18.305	18.282	18.136	17.876	17.112	16.867	16.031	15.769	15.648	15.578	15.515	15.459	15.279	15.201	15.031	14.285	13.864	13.478	13.112	12.401	11.79	11.381	11.123	10.991	10.951	10.896	10.803	10.7
2010-06-25 16:00:00	18.326	18.318	18.305	18.297	18.241	18.111	17.207	16.877	15.966	15.724	15.633	15.563	15.515	15.384	15.284	15.226	14.986	14.37	13.719	13.418	12.927	12.206	11.89	11.641	11.288	11.061	10.886	10.781	10.608	10.53
2010-06-25 17:00:00	18.259	18.255	18.24	18.217	18.166	18.001	17.532	16.942	15.991	15.754	15.678	15.603	15.565	15.449	15.359	15.286	15.186	14.895	14.034	13.498	13.167	12.356	12.06	11.491	11.268	10.971	10.741	10.621	10.543	10.425
2010-06-25 18:00:00	18.276	18.263	18.24	18.217	18.191	18.131	17.927	17.292	16.391	15.864	15.758	15.683	15.635	15.544	15.409	15.296	15.261	15.125	14.304	13.638	13.252	12.481	11.695	11.206	11.178	10.946	10.756	10.606	10.543	10.455
2010-06-25 19:00:00	18.431	18.423	18.395	18.381	18.374	18.323	18.157	17.162	16.576	16.014	15.788	15.703	15.69	15.584	15.434	15.346	15.306	15.145	14.399	13.678	13.062	12.601	11.735	11.366	11.143	10.986	10.786	10.621	10.573	10.485
2010-06-25 20:00:00	18.506	18.498	18.47	18.452	18.441	18.431	18.012	17.562	16.746	16.404	15.833	15.733	15.71	15.634	15.529	15.431	15.316	15.13	14.374	13.443	12.817	11.916	11.445	11.061	10.933	10.766	10.681	10.586	10.528	10.465
2010-06-25 21:00:00	18.476	18.467	18.455	18.442	18.426	18.376	18.242	18.037	17.446	16.554	16.053	15.768	15.72	15.634	15.519	15.376	15.051	14.24	13.439	13.018	12.372	11.661	11.3	11.076	10.923	10.791	10.716	10.531	10.438	10.38
2010-06-25 22:00:00	18.506	18.493	18.48	18.462	18.451	18.416	18.277	18.067	17.271	16.449	15.948	15.798	15.75	15.679	15.544	15.351	14.871	13.775	13.159	12.758	11.997	11.616	11.385	11.186	11.023	10.891	10.826	10.726	10.563	10.405
2010-06-25 23:00:00	18.491	18.487	18.47	18.457	18.436	18.351	18.127	17.702	16.506	16.329	16.048	15.823	15.74	15.659	15.494	15.206	14.696	14.05	13.344	12.838	12.342	11.951	11.68	11.141	10.983	10.816	10.776	10.646	10.478	10.35
2010-06-26 00:00:00	18.446	18.442	18.425	18.412	18.396	18.356	18.257	17.832	16.626	16.344	16.003	15.833	15.73	15.649	15.479	15.196	14.776	14.26	13.334	12.948	12.532	12.091	11.905	11.281	11.048	10.851	10.696	10.566	10.413	10.33
2010-06-26 01:00:00	18.371	18.367	18.35	18.342	18.321	18.311	18.302	18.232	16.826	16.219	16.003	15.843	15.72	15.624	15.424	15.241	14.891	14.365	13.644	13.023	12.412	11.966	11.665	11.356	11.128	10.796	10.661	10.556	10.403	10.365
2010-06-26 02:00:00	18.288	18.288	18.28	18.272	18.256	18.248	18.245	18.242	17.446	16.499	16.033	15.863	15.73	15.639	15.454	15.266	15.006	14.4	13.389	12.983	12.517	12.096	11.78	11.531	11.308	10.936	10.801	10.691	10.548	10.445
2010-06-26 03:00:00	18.106	18.106	18.095	18.087	18.066	18.061	18.056	18.041	17.966	17.259	16.353	16.043	15.815	15.734	15.609	15.471	15.341	14.97	13.994	13.213	12.832	12.381	11.965	11.666	11.318	11.041	10.876	10.781	10.663	10.49
2010-06-26 04:00:00	18.093	18.09	18.084	18.077	18.066	18.056	18.054	18.052	18.041	17.994	16.988	16.288	16	15.859	15.699	15.616	15.511	15.355	14.409	13.918	13.292	12.891	12.28	11.866	11.453	11.156	10.961	10.846	10.783	10.54
2010-06-26 05:00:00	18.136	18.118	18.108	18.107	18.105	18.102	18.098	18.094	18.088	18.074	18.013	17.208	16.27	16.094	15.879	15.721	15.576	15.45	15.244	14.043	13.672	12.916	12.285	11.786	11.563	11.241	11.026	10.916	10.868	10.55
2010-06-26 06:00:00	18.096	18.076	18.055	18.052	18.05	18.049	18.049	18.049	18.047	18.043	18.038	17.913	17.11	16.464	16.069	15.826	15.631	15.435	15.334	14.533	13.937	13.386	12.625	11.911	11.663	11.371	11.131	11.006	10.928	10.725
2010-06-26 07:00:00	18.076	18.064	18.05	18.043	18.037	18.031	18.019	18.004	17.99	17.959	17.878	17.773	17.675	17.324	16.659	16.096	15.691	15.505	15.399	15.173	14.377	13.651	13.035	12.141	11.638	11.421	11.196	11.129	11.088	10.945
2010-06-26 08:00:00	18.011	18	17.992	17.985	17.977	17.968	17.937	17.867	17.811	17.734	17.658	17.632	17.62	17.609	17.574	17.396	16.716	15.745	15.554	15.388	15.207	14.056	13.215	12.476	11.838	11.521	11.321	11.151	11.053	10.925
2010-06-26 09:00:00	17.934	17.932	17.93	17.928	17.919	17.911	17.906	17.882	17.731	17.675	17.648	17.628	17.585	17.579	17.574	17.558	17.492	17.405	16.739	15.858	15.472	14.961	13.345	12.391	11.883	11.536	11.451	11.251	11.053	11.03
2010-06-26 10:00:00	17.998	17.985	17.959	17.947	17.935	17.919	17.895	17.88	17.863	17.843	17.833	17.812	17.801	17.791	17.768	17.741	17.676	17.6	17.444	15.943	14.902	13.596	12.46	12.021	11.808	11.661	11.561	11.431	11.283	11.15
2010-06-26 11:00:00	18.351	18.273	18.22	18.135	18.081	18.036	17.962	17.931	17.916	17.909	17.873	17.856	17.839	17.829	17.82	17.781	17.476	16.305	14.899	14.271	13.717	13.381	12.995	12.636	12.353	12.061	11.791	11.561	11.408	11.28
2010-06-26 12:00:00	18.346	18.337	18.327	18.298	18.211	18.106	17.992	17.927	17.851	17.842	17.833	17.813	17.78	17.729	17.454	16.441	15.656	15.125	14.974	14.743	14.567	13.861	12.975	12.486	12.023	11.691	11.281	11.096	10.898	10.755
2010-06-26 13:00:00	18.383	18.38	18.371	18.362	18.341	18.311	18.267	18.182	17.946	17.867	17.848	17.828	17.74	17.564	16.999	15.971	15.561	15.38	15.244	15.193	15.122	14.786	13.74	12.626	12.158	11.816	11.216	10.886	10.638	10.47
2010-06-26 14:00:00	18.486	18.474	18.47	18.452	18.421	18.381	18.327	18.232	18.086	17.924	17.793	17.723	17.59	17.314	16.994	16.511	15.991	15.51	15.404	15.383	15.327	15.236	14.53	13.051	12.013	11.626	10.971	10.756	10.573	10.485
2010-06-26 15:00:00	18.576	18.548	18.535	18.497	18.466	18.421	18.347	18.272	18.116	17.964	17.838	17.723	17.555	17.284	17.059	16.536	16.011	15.56	15.504	15.423	15.342	14.911	13.075	12.121	11.703	11.426	10.921	10.771	10.698	10.67
2010-06-26 16:00:00	18.726	18.643	18.595	18.517	18.451	18.381	18.292	18.232	18.151	18.094	17.923	17.618	17.425	17.344	17.264	16.726	16.051	15.745	15.589	15.418	14.997	12.906	12.2	11.816	11.623	11.436	11.266	10.936	10.903	10.875
2010-06-26 17:00:00	18.706	18.663	18.62	18.552	18.451	18.371	18.292	18.192	18.101	17.964	17.668	17.408	17.33	17.184	16.664	16.216	16.046	15.93	15.649	15.428	15.072	13.236	12.64	12.076	11.653	11.446	11.331	11.206	11.048	10.95
2010-06-26 18:00:00	18.493	18.493	18.476	18.458	18.391	18.341	18.272	18.092	17.871	17.694	17.523	17.408	17.125	16.939	16.759	16.566	16.331	16.08	15.644	15.438	15.107	14.496	13.235	11.786	11.203	11.106	11.001	10.806	10.573	10.42
2010-06-26 19:00:00	18.501	18.493	18.48	18.462	18.436	18.381	18.287	18.047	17.821	17.614	17.508	17.368	17.18	17.069	16.819	16.246	15.851	15.68	15.509	15.408	15.267	14.351	12.89	11.821	11.208	11.096	11.001	10.886	10.763	10.51
2010-06-26 20:00:00	18.574	18.559	18.53	18.417	18.331	18.236	18.162	18.082	17.956	17.674	17.418	17.293	17.17	17.019	16.809	16.601	16.261	15.9	15.659	15.488	13.937	12.841	11.79	11.231	11.143	11.036	10.941	10.731	10.658	10.55
2010-06-26 21:00:00	18.491	18.468	18.44	18.387	18.301	18.251	18.192	18.087	17.971	17.594	17.418	17.354	17.3	17.239	17.134	16.576	16.286	15.785	15.419	13.733	12.677	12.231	11.375	11.211	11.148	11.006	10.836	10.716	10.643	10.495
2010-06-26 22:00:00	18.331	18.318	18.305	18.292	18.271	18.231	18.187	18.072	17.831	17.724	17.618	17.528	17.425	17.339	17.084	16.756	16.321	15.775	14.944	12.768	12.052	11.731	11.345	11.201	11.098	11.011	10.976	10.826	10.673	10.58
2010-06-26 23:00:00	18.311	18.311	18.303	18.297	18.271	18.257	18.25	18.174	18.016	17.779	17.748	17.673	17.55	17.374	17.149	16.766	16.156	15.565	13.594	12.563	11.917	11.626	11.545	11.451	11.288	11.076	10.931	10.846	10.728	10.62
2010-06-27 00:00:00	18.326	18.326	18.32	18.312	18.296	18.288	18.277	18.267	18.216	17.829	17.753	17.673	17.425	17.269	16.629	15.816	15.521	13.92	12.679	12.273	12.007	11.866	11.625	11.351	11.093	10.971	10.796	10.721	10.638	10.57
2010-06-27 01:00:00	18.323	18.319	18.31	18.302	18.296	18.287	18.282	18.253	18.196	17.849	17.708	17.568	17.365	16.729	15.769	15.541	14.691	13.245	12.569	12.188	11.902	11.581	11.215	11.041	10.973	10.871	10.811	10.706	10.653	10.63
2010-06-27 02:00:00	18.268	18.268	18.26	18.252	18.246	18.238	18.229	18.192	18.156	17.804	17.658	17.443	16.665	15.954	15.659	15.446	14.371	13.475	12.594	12.318	11.892	11.506	11.11	10.906	10.823	10.786	10.786	10.746	10.703	10.675
2010-06-27 03:00:00	18.256	18.256	18.25	18.242	18.231	18.224	18.221	18.206	18.146	17.879	17.623	17.293	16.225	15.834	15.674	15.356	14.016	13.065	12.734	12.343	11.847	11.521	11.26	10.936	10.853	10.806	10.806	10.786	10.753	10.735
2010-06-27 04:00:00	18.236	18.223	18.21	18.204	18.201	18.199	18.195	18.192	18.176	17.904	17.643	17.393	16.47	15.859	15.699	15.416	14.411	13.16	12.324	11.863	11.717	11.511	11.33	11.031	10.938	10.876	10.836	10.827	10.818	10.818
2010-06-27 05:00:00	18.171	18.152	18.145	18.142	18.139	18.139	18.135	18.127	18.068	18.009	17.663	17.413	16.675	15.969	15.659	15.386	14.391	13.065	12.149	11.868	11.772	11.566	11.33	11.131	10.998	10.896	10.831	10.822	10.812	10.812
2010-06-27 06:00:00	18.126	18.114	18.103	18.101	18.099	18.099	18.097	18.092	18.055	18.019	17.618	17.373	16.765	15.999	15.569	15.051	14.031	12.88	12.304	12.143	11.887	11.556	11.41	11.246	11.073	10.921	10.841	10.834	10.825	10.825
2010-06-27 07:00:00	18.101	18.087	18.082	18.081	18.08	18.08	18.078	18.074	18.061	17.834	17.328	17.133	16.535	16.024	15.559	14.566	13.186	12.49	12.284	11.843	11.722	11.666	11.535	11.371	11.073	10.866	10.801	10.793	10.784	10.784
2010-06-27 08:00:00	18.131	18.116	18.11	18.105	18.102	18.101	18.087	18.062	18.021	17.634	17.103	16.918	16.64	16.069	15.459	13.911	12.891	12.63	12.424	11.813	11.667	11.586	11.5	11.406	11.233	11.151	10.876	10.829	10.783	10.72
2010-06-27 09:00:00	18.361	18.248	18.215	18.2	18.185	18.16	18.102	18.037	17.986	17.364	17.028	16.903	16.63	16.189	14.879	13.701	13.091	12.68	12.489	12.018	11.692	11.566	11.485	11.461	11.268	11.111	10.931	10.86	10.788	10.755
2010-06-27 10:00:00	18.861	18.463	18.26	18.209	18.157	18.113	18.042	17.942	17.301	17.079	16.903	16.618	16.135	15.904	15.144	13.901	13.106	12.65	12.399	11.881	11.672	11.541	11.45	11.426	11.311	11.106	10.921	10.827	10.733	10.7
